id,path,x1,x2,y1,y2,C,R
1125,021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,0.356741573034,0.727528089888,0.214,0.706,356.0,500.0
1126,021.Eastern_Towhee/Eastern_Towhee_0075_22588.jpg,0.284,0.81,0.194888178914,0.865814696486,500.0,313.0
1129,021.Eastern_Towhee/Eastern_Towhee_0074_22620.jpg,0.148,0.468,0.435754189944,0.748603351955,500.0,358.0
1130,021.Eastern_Towhee/Eastern_Towhee_0093_22621.jpg,0.028,0.988,0.0606060606061,0.969696969697,500.0,297.0
1134,021.Eastern_Towhee/Eastern_Towhee_0126_22639.jpg,0.052,0.596,0.228169014085,0.740845070423,500.0,355.0
1135,021.Eastern_Towhee/Eastern_Towhee_0064_22649.jpg,0.236,0.856,0.323529411765,0.72192513369,500.0,374.0
1139,021.Eastern_Towhee/Eastern_Towhee_0054_22147.jpg,0.18,0.55,0.238726790451,0.867374005305,500.0,377.0
1140,021.Eastern_Towhee/Eastern_Towhee_0021_22152.jpg,0.122,0.976,0.066265060241,0.954819277108,500.0,332.0
1141,021.Eastern_Towhee/Eastern_Towhee_0042_22155.jpg,0.322,0.948,0.26433915212,0.997506234414,500.0,401.0
1145,021.Eastern_Towhee/Eastern_Towhee_0111_22168.jpg,0.256,0.864,0.152,0.906666666667,500.0,375.0
1146,021.Eastern_Towhee/Eastern_Towhee_0007_22172.jpg,0.04,0.82,0.145278450363,0.791767554479,500.0,413.0
1147,021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,0.1,0.7,0.0771349862259,0.964187327824,500.0,363.0
1149,021.Eastern_Towhee/Eastern_Towhee_0120_22189.jpg,0.11,0.776,0.196682464455,0.770142180095,500.0,422.0
1151,021.Eastern_Towhee/Eastern_Towhee_0035_22223.jpg,0.13,0.782,0.28064516129,0.887096774194,500.0,310.0
1152,021.Eastern_Towhee/Eastern_Towhee_0117_22741.jpg,0.53,0.89,0.426966292135,0.884831460674,500.0,356.0
1155,021.Eastern_Towhee/Eastern_Towhee_0073_22247.jpg,0.15,0.944,0.216981132075,0.883647798742,500.0,318.0
1156,021.Eastern_Towhee/Eastern_Towhee_0050_22257.jpg,0.264,0.574,0.176,0.942,500.0,500.0
1157,021.Eastern_Towhee/Eastern_Towhee_0090_22273.jpg,0.182,0.446,0.240579710145,0.811594202899,500.0,345.0
1163,021.Eastern_Towhee/Eastern_Towhee_0002_22318.jpg,0.436,0.848,0.284431137725,0.829341317365,500.0,334.0
1165,021.Eastern_Towhee/Eastern_Towhee_0082_22330.jpg,0.176,0.6,0.33033033033,0.774774774775,500.0,333.0
1166,021.Eastern_Towhee/Eastern_Towhee_0013_22336.jpg,0.05,0.634,0.31339031339,0.843304843305,500.0,351.0
1167,021.Eastern_Towhee/Eastern_Towhee_0040_22341.jpg,0.0,0.802,0.04,0.997333333333,500.0,375.0
1171,021.Eastern_Towhee/Eastern_Towhee_0027_22372.jpg,0.126146788991,0.885321100917,0.042,0.982,436.0,500.0
1173,021.Eastern_Towhee/Eastern_Towhee_0038_22399.jpg,0.164,0.736,0.22102425876,0.973045822102,500.0,371.0
1175,021.Eastern_Towhee/Eastern_Towhee_0079_22690.jpg,0.098,0.868,0.171361502347,0.927230046948,500.0,426.0
1181,022.Chuck_will_Widow/Chuck_Will_Widow_0053_796953.jpg,0.088,0.858,0.21,0.8775,500.0,400.0
1184,022.Chuck_will_Widow/Chuck_Will_Widow_0012_796956.jpg,0.1,0.75,0.249363867684,0.854961832061,500.0,393.0
1185,022.Chuck_will_Widow/Chuck_Will_Widow_0004_796957.jpg,0.0642458100559,0.994413407821,0.0375,0.9775,358.0,400.0
1186,022.Chuck_will_Widow/Chuck_Will_Widow_0007_796958.jpg,0.0376344086022,0.940860215054,0.0481481481481,0.762962962963,372.0,270.0
1187,022.Chuck_will_Widow/Chuck_Will_Widow_0002_796959.jpg,0.189024390244,0.731707317073,0.154362416107,0.731543624161,328.0,298.0
1188,022.Chuck_will_Widow/Chuck_Will_Widow_0017_796960.jpg,0.0111111111111,0.777777777778,0.334355828221,0.736196319018,360.0,326.0
1189,022.Chuck_will_Widow/Chuck_Will_Widow_0037_796961.jpg,0.18018018018,0.948948948949,0.21,0.83,333.0,500.0
1191,022.Chuck_will_Widow/Chuck_Will_Widow_0026_796963.jpg,0.0228571428571,0.997142857143,0.0485829959514,0.991902834008,350.0,247.0
1194,022.Chuck_will_Widow/Chuck_Will_Widow_0046_796966.jpg,0.308612440191,0.815789473684,0.262,0.814,418.0,500.0
1196,022.Chuck_will_Widow/Chuck_Will_Widow_0008_796968.jpg,0.108910891089,0.660891089109,0.265682656827,0.638376383764,404.0,271.0
1197,022.Chuck_will_Widow/Chuck_Will_Widow_0034_796969.jpg,0.0289473684211,0.936842105263,0.201581027668,0.885375494071,380.0,253.0
1198,022.Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg,0.002,0.89,0.15015015015,0.936936936937,500.0,333.0
1201,022.Chuck_will_Widow/Chuck_Will_Widow_0055_796973.jpg,0.236,0.998,0.192192192192,0.708708708709,500.0,333.0
1202,022.Chuck_will_Widow/Chuck_Will_Widow_0016_796974.jpg,0.058,0.934,0.153614457831,1.0,500.0,332.0
1203,022.Chuck_will_Widow/Chuck_Will_Widow_0001_796975.jpg,0.31,0.742,0.30421686747,0.972891566265,500.0,332.0
1204,022.Chuck_will_Widow/Chuck_Will_Widow_0040_796976.jpg,0.006,0.854,0.144927536232,0.876811594203,500.0,276.0
1205,022.Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg,0.326,0.928,0.186486486486,0.864864864865,500.0,370.0
1207,022.Chuck_will_Widow/Chuck_Will_Widow_0023_796979.jpg,0.27972027972,0.918414918415,0.248275862069,0.872413793103,429.0,290.0
1208,022.Chuck_will_Widow/Chuck_Will_Widow_0018_796980.jpg,0.0714285714286,0.914285714286,0.152941176471,0.788235294118,350.0,340.0
1210,022.Chuck_will_Widow/Chuck_Will_Widow_0059_796982.jpg,0.046,0.888,0.198952879581,0.871727748691,500.0,382.0
1213,022.Chuck_will_Widow/Chuck_Will_Widow_0035_796985.jpg,0.108,0.998,0.179640718563,0.997005988024,500.0,334.0
1214,022.Chuck_will_Widow/Chuck_Will_Widow_0006_796986.jpg,0.0355555555556,0.968888888889,0.25078369906,0.87460815047,450.0,319.0
1219,022.Chuck_will_Widow/Chuck_Will_Widow_0024_796993.jpg,0.0212765957447,0.893617021277,0.0369230769231,0.950769230769,376.0,325.0
1221,022.Chuck_will_Widow/Chuck_Will_Widow_0048_796995.jpg,0.062,0.956,0.0528735632184,0.931034482759,500.0,435.0
1222,022.Chuck_will_Widow/Chuck_Will_Widow_0056_796996.jpg,0.042,0.85,0.193717277487,0.620418848168,500.0,382.0
1224,022.Chuck_will_Widow/Chuck_Will_Widow_0005_796998.jpg,0.344,0.748,0.0660660660661,0.78978978979,500.0,333.0
1227,022.Chuck_will_Widow/Chuck_Will_Widow_0043_797001.jpg,0.128,0.816,0.216,0.858666666667,500.0,375.0
1228,022.Chuck_will_Widow/Chuck_Will_Widow_0049_22747.jpg,0.188,0.926,0.207492795389,1.0,500.0,347.0
1229,022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,0.002,0.96,0.088,0.994666666667,500.0,375.0
1231,022.Chuck_will_Widow/Chuck_Will_Widow_0054_22782.jpg,0.16,0.792,0.170278637771,0.950464396285,500.0,323.0
1232,023.Brandt_Cormorant/Brandt_Cormorant_0029_23043.jpg,0.05,0.86,0.141141141141,0.582582582583,500.0,333.0
1233,023.Brandt_Cormorant/Brandt_Cormorant_0014_23050.jpg,0.246,0.666,0.0660660660661,1.0,500.0,333.0
1236,023.Brandt_Cormorant/Brandt_Cormorant_0072_23069.jpg,0.377643504532,0.978851963746,0.09,0.626,331.0,500.0
1238,023.Brandt_Cormorant/Brandt_Cormorant_0025_22820.jpg,0.306,0.78,0.0810810810811,0.876876876877,500.0,333.0
1239,023.Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg,0.074,0.758,0.249258160237,0.688427299703,500.0,337.0
1241,023.Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg,0.136,0.998,0.0527704485488,0.992084432718,500.0,379.0
1242,023.Brandt_Cormorant/Brandt_Cormorant_0021_23097.jpg,0.124,0.898,0.228228228228,0.924924924925,500.0,333.0
1245,023.Brandt_Cormorant/Brandt_Cormorant_0038_23110.jpg,0.18,0.53,0.154666666667,0.869333333333,500.0,375.0
1246,023.Brandt_Cormorant/Brandt_Cormorant_0074_22881.jpg,0.129129129129,0.90990990991,0.076,0.996,333.0,500.0
1248,023.Brandt_Cormorant/Brandt_Cormorant_0087_23126.jpg,0.112,0.85,0.121405750799,0.993610223642,500.0,313.0
1250,023.Brandt_Cormorant/Brandt_Cormorant_0013_23391.jpg,0.301333333333,0.576,0.284,0.624,375.0,500.0
1251,023.Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg,0.03,0.88,0.271428571429,0.997142857143,500.0,350.0
1252,023.Brandt_Cormorant/Brandt_Cormorant_0044_22884.jpg,0.310055865922,0.734636871508,0.246,0.852,358.0,500.0
1253,023.Brandt_Cormorant/Brandt_Cormorant_0017_23141.jpg,0.32,0.942,0.255255255255,0.996996996997,500.0,333.0
1256,023.Brandt_Cormorant/Brandt_Cormorant_0009_22890.jpg,0.239795918367,0.951530612245,0.036,0.998,392.0,500.0
1259,023.Brandt_Cormorant/Brandt_Cormorant_0083_23156.jpg,0.124,0.708,0.133540372671,0.67701863354,500.0,322.0
1260,023.Brandt_Cormorant/Brandt_Cormorant_0022_23157.jpg,0.278,0.608,0.341176470588,0.590588235294,500.0,425.0
1263,023.Brandt_Cormorant/Brandt_Cormorant_0045_22916.jpg,0.365333333333,0.832,0.086,0.918,375.0,500.0
1270,023.Brandt_Cormorant/Brandt_Cormorant_0015_23198.jpg,0.406438631791,0.740442655936,0.082,0.85,497.0,500.0
1274,023.Brandt_Cormorant/Brandt_Cormorant_0075_22970.jpg,0.144,0.726,0.314285714286,0.84,500.0,350.0
1276,023.Brandt_Cormorant/Brandt_Cormorant_0082_22978.jpg,0.171171171171,0.81981981982,0.228,0.78,333.0,500.0
1277,023.Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg,0.33,0.872,0.306306306306,0.924924924925,500.0,333.0
1278,023.Brandt_Cormorant/Brandt_Cormorant_0006_22925.jpg,0.179361179361,0.965601965602,0.094,0.97,407.0,500.0
1279,023.Brandt_Cormorant/Brandt_Cormorant_0023_23254.jpg,0.172,0.702,0.258258258258,0.903903903904,500.0,333.0
1280,023.Brandt_Cormorant/Brandt_Cormorant_0035_23000.jpg,0.492,0.944,0.238993710692,0.817610062893,500.0,318.0
1282,023.Brandt_Cormorant/Brandt_Cormorant_0080_23002.jpg,0.04,0.442,0.0810810810811,0.894894894895,500.0,333.0
1286,023.Brandt_Cormorant/Brandt_Cormorant_0063_22865.jpg,0.192,0.994,0.214,0.998,500.0,500.0
1287,023.Brandt_Cormorant/Brandt_Cormorant_0068_23019.jpg,0.038,0.682,0.15015015015,0.663663663664,500.0,333.0
1288,023.Brandt_Cormorant/Brandt_Cormorant_0076_23021.jpg,0.129129129129,0.738738738739,0.22,0.998,333.0,500.0
1290,023.Brandt_Cormorant/Brandt_Cormorant_0062_23038.jpg,0.244,0.89,0.273255813953,0.776162790698,500.0,344.0
1291,024.Red_faced_Cormorant/Red_Faced_Cormorant_0053_796331.jpg,0.184563758389,0.744966442953,0.0725,0.9575,298.0,400.0
1294,024.Red_faced_Cormorant/Red_Faced_Cormorant_0072_796269.jpg,0.23,0.738,0.182,0.858,500.0,500.0
1296,024.Red_faced_Cormorant/Red_Faced_Cormorant_0040_796272.jpg,0.284745762712,0.850847457627,0.022,0.992,295.0,500.0
1298,024.Red_faced_Cormorant/Red_Faced_Cormorant_0002_796275.jpg,0.284848484848,0.736363636364,0.322,0.814,330.0,500.0
1299,024.Red_faced_Cormorant/Red_Faced_Cormorant_0050_796276.jpg,0.30626450116,0.870069605568,0.14,0.962,431.0,500.0
1300,024.Red_faced_Cormorant/Red_Faced_Cormorant_0042_796277.jpg,0.201201201201,0.636636636637,0.188,0.964,333.0,500.0
1302,024.Red_faced_Cormorant/Red_Faced_Cormorant_0049_796279.jpg,0.201201201201,0.636636636637,0.188,0.806,333.0,500.0
1303,024.Red_faced_Cormorant/Red_Faced_Cormorant_0007_796280.jpg,0.0942857142857,0.848571428571,0.137339055794,0.995708154506,350.0,233.0
1307,024.Red_faced_Cormorant/Red_Faced_Cormorant_0034_23425.jpg,0.038,0.872,0.210666666667,0.826666666667,500.0,375.0
1308,024.Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg,0.238,0.802,0.28,0.856,500.0,250.0
1309,024.Red_faced_Cormorant/Red_Faced_Cormorant_0035_796294.jpg,0.212574850299,0.997005988024,0.158,0.992,334.0,500.0
1310,024.Red_faced_Cormorant/Red_Faced_Cormorant_0048_796296.jpg,0.0997442455243,0.925831202046,0.096,0.838,391.0,500.0
1311,024.Red_faced_Cormorant/Red_Faced_Cormorant_0056_796297.jpg,0.217142857143,0.708571428571,0.0514285714286,0.945714285714,350.0,350.0
1312,024.Red_faced_Cormorant/Red_Faced_Cormorant_0061_796300.jpg,0.088,0.832,0.127371273713,0.951219512195,500.0,369.0
1314,024.Red_faced_Cormorant/Red_Faced_Cormorant_0037_796305.jpg,0.0755395683453,0.838129496403,0.048,0.944,278.0,500.0
1318,024.Red_faced_Cormorant/Red_Faced_Cormorant_0046_23446.jpg,0.324,0.806,0.0600600600601,0.933933933934,500.0,333.0
1320,024.Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg,0.546,0.786,0.184438040346,0.890489913545,500.0,347.0
1322,024.Red_faced_Cormorant/Red_Faced_Cormorant_0052_796316.jpg,0.0692840646651,0.73441108545,0.220689655172,0.996551724138,433.0,290.0
1324,024.Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg,0.198,0.406,0.170731707317,0.525745257453,500.0,369.0
1326,024.Red_faced_Cormorant/Red_Faced_Cormorant_0028_796322.jpg,0.186495176849,0.765273311897,0.116,0.88,311.0,500.0
1327,024.Red_faced_Cormorant/Red_Faced_Cormorant_0017_796323.jpg,0.39852398524,0.863468634686,0.183168316832,0.799504950495,271.0,404.0
1328,024.Red_faced_Cormorant/Red_Faced_Cormorant_0045_796324.jpg,0.156,0.764,0.174887892377,0.544843049327,500.0,446.0
1329,024.Red_faced_Cormorant/Red_Faced_Cormorant_0030_796325.jpg,0.131736526946,0.72754491018,0.142,0.998,334.0,500.0
1331,024.Red_faced_Cormorant/Red_Faced_Cormorant_0064_23464.jpg,0.354,0.604,0.342342342342,0.996996996997,500.0,333.0
1332,024.Red_faced_Cormorant/Red_Faced_Cormorant_0036_796329.jpg,0.00555555555556,0.922222222222,0.203703703704,0.996296296296,180.0,270.0
1334,024.Red_faced_Cormorant/Red_Faced_Cormorant_0073_796332.jpg,0.30258302583,0.808118081181,0.173267326733,0.935643564356,271.0,404.0
1336,024.Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg,0.41,0.632,0.0130548302872,0.98955613577,500.0,383.0
1337,024.Red_faced_Cormorant/Red_Faced_Cormorant_0062_796336.jpg,0.225225225225,0.693693693694,0.242,0.89,333.0,500.0
1338,024.Red_faced_Cormorant/Red_Faced_Cormorant_0033_796337.jpg,0.163888888889,0.613888888889,0.23488372093,0.753488372093,360.0,430.0
1340,024.Red_faced_Cormorant/Red_Faced_Cormorant_0060_23416.jpg,0.448,0.756,0.024024024024,0.996996996997,500.0,333.0
1343,025.Pelagic_Cormorant/Pelagic_Cormorant_0054_23812.jpg,0.138,0.84,0.251428571429,0.737142857143,500.0,350.0
1344,025.Pelagic_Cormorant/Pelagic_Cormorant_0083_23557.jpg,0.188,0.622,0.33033033033,0.780780780781,500.0,333.0
1346,025.Pelagic_Cormorant/Pelagic_Cormorant_0012_23565.jpg,0.144,0.976,0.026,0.99,375.0,500.0
1349,025.Pelagic_Cormorant/Pelagic_Cormorant_0084_23836.jpg,0.094,0.532,0.230569948187,0.751295336788,500.0,386.0
1353,025.Pelagic_Cormorant/Pelagic_Cormorant_0035_23849.jpg,0.270212765957,0.644680851064,0.04,0.98,470.0,500.0
1354,025.Pelagic_Cormorant/Pelagic_Cormorant_0088_23855.jpg,0.388,0.662,0.245,0.8725,500.0,400.0
1355,025.Pelagic_Cormorant/Pelagic_Cormorant_0008_23602.jpg,0.178,0.89,0.325333333333,0.664,500.0,375.0
1357,025.Pelagic_Cormorant/Pelagic_Cormorant_0017_23875.jpg,0.146,0.84,0.269720101781,0.826972010178,500.0,393.0
1358,025.Pelagic_Cormorant/Pelagic_Cormorant_0062_23623.jpg,0.178391959799,0.756281407035,0.09,0.776,398.0,500.0
1360,025.Pelagic_Cormorant/Pelagic_Cormorant_0085_23821.jpg,0.237333333333,0.848,0.076,0.988,375.0,500.0
1361,025.Pelagic_Cormorant/Pelagic_Cormorant_0037_23889.jpg,0.0481927710843,0.834337349398,0.266,0.96,332.0,500.0
1362,025.Pelagic_Cormorant/Pelagic_Cormorant_0080_23890.jpg,0.114441416894,0.787465940054,0.236,0.832,367.0,500.0
1363,025.Pelagic_Cormorant/Pelagic_Cormorant_0100_23894.jpg,0.301169590643,0.687134502924,0.182,0.756,342.0,500.0
1365,025.Pelagic_Cormorant/Pelagic_Cormorant_0064_23641.jpg,0.164,0.63,0.0564263322884,0.896551724138,500.0,319.0
1366,025.Pelagic_Cormorant/Pelagic_Cormorant_0038_23643.jpg,0.062,0.91,0.158823529412,0.676470588235,500.0,340.0
1368,025.Pelagic_Cormorant/Pelagic_Cormorant_0011_23667.jpg,0.392,0.774,0.0747330960854,0.644128113879,500.0,281.0
1369,025.Pelagic_Cormorant/Pelagic_Cormorant_0029_23545.jpg,0.26404494382,0.915730337079,0.042,0.832,356.0,500.0
1370,025.Pelagic_Cormorant/Pelagic_Cormorant_0055_23415.jpg,0.187702265372,0.550161812298,0.49,0.848,309.0,500.0
1374,025.Pelagic_Cormorant/Pelagic_Cormorant_0024_23712.jpg,0.078,0.862,0.198198198198,0.717717717718,500.0,333.0
1375,025.Pelagic_Cormorant/Pelagic_Cormorant_0044_23536.jpg,0.0173913043478,0.901449275362,0.164,0.892,345.0,500.0
1377,025.Pelagic_Cormorant/Pelagic_Cormorant_0047_23718.jpg,0.322,0.698,0.406735751295,0.725388601036,500.0,386.0
1378,025.Pelagic_Cormorant/Pelagic_Cormorant_0086_23719.jpg,0.112,0.516,0.258258258258,0.690690690691,500.0,333.0
1380,025.Pelagic_Cormorant/Pelagic_Cormorant_0093_23722.jpg,0.276,0.846,0.273273273273,0.873873873874,500.0,333.0
1381,025.Pelagic_Cormorant/Pelagic_Cormorant_0018_23880.jpg,0.188841201717,0.459227467811,0.274,0.756,466.0,500.0
1383,025.Pelagic_Cormorant/Pelagic_Cormorant_0057_24002.jpg,0.245714285714,0.997142857143,0.11,0.928,350.0,500.0
1384,025.Pelagic_Cormorant/Pelagic_Cormorant_0053_23760.jpg,0.02,0.634,0.109717868339,0.648902821317,500.0,319.0
1389,025.Pelagic_Cormorant/Pelagic_Cormorant_0019_23546.jpg,0.218,0.878,0.417366946779,0.899159663866,500.0,357.0
1398,025.Pelagic_Cormorant/Pelagic_Cormorant_0026_23792.jpg,0.332,0.678,0.146666666667,0.994666666667,500.0,375.0
1401,025.Pelagic_Cormorant/Pelagic_Cormorant_0022_23802.jpg,0.126,0.9,0.189333333333,0.890666666667,500.0,375.0
1402,025.Pelagic_Cormorant/Pelagic_Cormorant_0061_23548.jpg,0.2,0.852,0.207207207207,0.732732732733,500.0,333.0
1403,026.Bronzed_Cowbird/Bronzed_Cowbird_0027_24022.jpg,0.0,0.936,0.112426035503,0.970414201183,500.0,338.0
1404,026.Bronzed_Cowbird/Bronzed_Cowbird_0057_24074.jpg,0.158,0.608,0.31,0.965,500.0,400.0
1405,026.Bronzed_Cowbird/Bronzed_Cowbird_0012_796247.jpg,0.04,0.78,0.268542199488,0.849104859335,500.0,391.0
1406,026.Bronzed_Cowbird/Bronzed_Cowbird_0055_24076.jpg,0.32,0.994,0.12389380531,0.994100294985,500.0,339.0
1407,026.Bronzed_Cowbird/Bronzed_Cowbird_0085_24152.jpg,0.18,0.878,0.240331491713,0.78729281768,500.0,362.0
1408,026.Bronzed_Cowbird/Bronzed_Cowbird_0060_24082.jpg,0.183622828784,0.920595533499,0.222,0.732,403.0,500.0
1414,026.Bronzed_Cowbird/Bronzed_Cowbird_0092_796215.jpg,0.19,0.75,0.192,0.645333333333,500.0,375.0
1415,026.Bronzed_Cowbird/Bronzed_Cowbird_0052_796216.jpg,0.344,0.72,0.28391959799,0.70351758794,500.0,398.0
1417,026.Bronzed_Cowbird/Bronzed_Cowbird_0001_796219.jpg,0.296,0.942,0.155,0.9325,500.0,400.0
1418,026.Bronzed_Cowbird/Bronzed_Cowbird_0089_796220.jpg,0.156,0.624,0.262536873156,0.755162241888,500.0,339.0
1420,026.Bronzed_Cowbird/Bronzed_Cowbird_0056_796222.jpg,0.216,0.662,0.282608695652,0.835748792271,500.0,414.0
1426,026.Bronzed_Cowbird/Bronzed_Cowbird_0040_24134.jpg,0.408,0.664,0.369369369369,0.672672672673,500.0,333.0
1428,026.Bronzed_Cowbird/Bronzed_Cowbird_0032_796233.jpg,0.14,0.552,0.331983805668,0.736842105263,500.0,247.0
1429,026.Bronzed_Cowbird/Bronzed_Cowbird_0011_24138.jpg,0.148,0.824,0.238329238329,0.746928746929,500.0,407.0
1436,026.Bronzed_Cowbird/Bronzed_Cowbird_0002_796244.jpg,0.0299401197605,0.832335329341,0.1,0.844,167.0,250.0
1438,026.Bronzed_Cowbird/Bronzed_Cowbird_0008_796250.jpg,0.298076923077,0.778846153846,0.0729927007299,0.897810218978,208.0,137.0
1439,026.Bronzed_Cowbird/Bronzed_Cowbird_0054_24159.jpg,0.432,0.642,0.165333333333,0.698666666667,500.0,375.0
1440,026.Bronzed_Cowbird/Bronzed_Cowbird_0029_796256.jpg,0.180147058824,0.801470588235,0.186813186813,0.851648351648,272.0,182.0
1441,026.Bronzed_Cowbird/Bronzed_Cowbird_0086_796259.jpg,0.232,0.672,0.235474006116,0.917431192661,500.0,327.0
1444,026.Bronzed_Cowbird/Bronzed_Cowbird_0053_24170.jpg,0.474,0.962,0.186588921283,0.924198250729,500.0,343.0
1445,026.Bronzed_Cowbird/Bronzed_Cowbird_0005_24173.jpg,0.21,0.968,0.192,0.992,500.0,375.0
1447,026.Bronzed_Cowbird/Bronzed_Cowbird_0090_24179.jpg,0.282,0.756,0.101307189542,0.97385620915,500.0,306.0
1452,026.Bronzed_Cowbird/Bronzed_Cowbird_0018_24140.jpg,0.426,0.878,0.222222222222,0.84126984127,500.0,315.0
1453,026.Bronzed_Cowbird/Bronzed_Cowbird_0017_24019.jpg,0.202,0.59,0.241666666667,0.944444444444,500.0,360.0
1455,026.Bronzed_Cowbird/Bronzed_Cowbird_0039_24026.jpg,0.0973451327434,0.882005899705,0.172,0.836,339.0,500.0
1456,026.Bronzed_Cowbird/Bronzed_Cowbird_0014_24030.jpg,0.058,0.936,0.161224489796,0.673469387755,500.0,490.0
1458,026.Bronzed_Cowbird/Bronzed_Cowbird_0009_24033.jpg,0.19315403423,0.775061124694,0.162,0.81,409.0,500.0
1459,026.Bronzed_Cowbird/Bronzed_Cowbird_0044_24145.jpg,0.192,0.792,0.369369369369,0.933933933934,500.0,333.0
1460,026.Bronzed_Cowbird/Bronzed_Cowbird_0074_24045.jpg,0.349333333333,0.730666666667,0.146,0.944,375.0,500.0
1461,026.Bronzed_Cowbird/Bronzed_Cowbird_0023_24058.jpg,0.296187683284,0.794721407625,0.222,0.734,341.0,500.0
1464,027.Shiny_Cowbird/Shiny_Cowbird_0019_24323.jpg,0.134078212291,0.670391061453,0.154,0.982,358.0,500.0
1465,027.Shiny_Cowbird/Shiny_Cowbird_0055_24331.jpg,0.526,0.758,0.325641025641,0.702564102564,500.0,390.0
1466,027.Shiny_Cowbird/Shiny_Cowbird_0075_24335.jpg,0.246,0.898,0.201201201201,0.960960960961,500.0,333.0
1468,027.Shiny_Cowbird/Shiny_Cowbird_0026_796847.jpg,0.064,0.93,0.322250639386,0.828644501279,500.0,391.0
1469,027.Shiny_Cowbird/Shiny_Cowbird_0069_24351.jpg,0.34,0.698,0.349333333333,0.650666666667,500.0,375.0
1470,027.Shiny_Cowbird/Shiny_Cowbird_0066_24358.jpg,0.348,0.776,0.276276276276,0.843843843844,500.0,333.0
1472,027.Shiny_Cowbird/Shiny_Cowbird_0076_24363.jpg,0.15,0.69,0.334217506631,0.816976127321,500.0,377.0
1474,027.Shiny_Cowbird/Shiny_Cowbird_0040_24379.jpg,0.31,0.69,0.201219512195,0.871951219512,500.0,492.0
1475,027.Shiny_Cowbird/Shiny_Cowbird_0002_24380.jpg,0.28,0.832,0.112,0.922666666667,500.0,375.0
1476,027.Shiny_Cowbird/Shiny_Cowbird_0086_24386.jpg,0.286746987952,0.66265060241,0.277027027027,0.746621621622,415.0,296.0
1484,027.Shiny_Cowbird/Shiny_Cowbird_0010_24439.jpg,0.339339339339,0.726726726727,0.352,0.68,333.0,500.0
1486,027.Shiny_Cowbird/Shiny_Cowbird_0025_24444.jpg,0.138,0.93,0.274666666667,0.858666666667,500.0,375.0
1488,027.Shiny_Cowbird/Shiny_Cowbird_0047_24210.jpg,0.256,0.928,0.245856353591,0.82044198895,500.0,362.0
1489,027.Shiny_Cowbird/Shiny_Cowbird_0014_24214.jpg,0.338,0.766,0.259079903148,0.845036319613,500.0,413.0
1491,027.Shiny_Cowbird/Shiny_Cowbird_0070_796832.jpg,0.0863636363636,0.820454545455,0.157894736842,0.913875598086,440.0,418.0
1493,027.Shiny_Cowbird/Shiny_Cowbird_0083_796834.jpg,0.0882352941176,0.929411764706,0.0857142857143,0.814285714286,340.0,420.0
1499,027.Shiny_Cowbird/Shiny_Cowbird_0044_24239.jpg,0.046,0.854,0.190751445087,0.916184971098,500.0,346.0
1500,027.Shiny_Cowbird/Shiny_Cowbird_0064_796848.jpg,0.12,0.668,0.354354354354,0.915915915916,500.0,333.0
1501,027.Shiny_Cowbird/Shiny_Cowbird_0034_796849.jpg,0.345238095238,0.92619047619,0.273015873016,0.819047619048,420.0,315.0
1504,027.Shiny_Cowbird/Shiny_Cowbird_0017_796853.jpg,0.434285714286,0.868571428571,0.305785123967,0.892561983471,350.0,242.0
1505,027.Shiny_Cowbird/Shiny_Cowbird_0045_796856.jpg,0.13,0.718,0.168168168168,0.570570570571,500.0,333.0
1508,027.Shiny_Cowbird/Shiny_Cowbird_0001_796860.jpg,0.186,0.636,0.224561403509,0.852631578947,500.0,285.0
1509,027.Shiny_Cowbird/Shiny_Cowbird_0006_796864.jpg,0.192,0.928,0.140401146132,0.962750716332,500.0,349.0
1510,027.Shiny_Cowbird/Shiny_Cowbird_0063_24259.jpg,0.442,0.678,0.36036036036,0.762762762763,500.0,333.0
1511,027.Shiny_Cowbird/Shiny_Cowbird_0021_796870.jpg,0.054,0.528,0.264264264264,0.783783783784,500.0,333.0
1512,027.Shiny_Cowbird/Shiny_Cowbird_0061_796874.jpg,0.1,0.586,0.174174174174,0.957957957958,500.0,333.0
1514,027.Shiny_Cowbird/Shiny_Cowbird_0062_24271.jpg,0.094,0.628,0.189189189189,0.930930930931,500.0,333.0
1515,027.Shiny_Cowbird/Shiny_Cowbird_0077_24273.jpg,0.417417417417,0.891891891892,0.422,0.826,333.0,500.0
1516,027.Shiny_Cowbird/Shiny_Cowbird_0036_24274.jpg,0.332,0.742,0.186666666667,0.746666666667,500.0,375.0
